id,plan_id,city_id,area_id,group_id,tdate,span_id,bike_sn,longitude,latitude,block_id,block_center_point,score,bike_model,bike_type,bike_usage,remain_time,block_cost_opportunity,status,create_time,update_time
11187123,18418,360,1,216,20220902,20,806917706,118.1116028,36.9640732,8b30a4a9a080fff,118.1117076826619|36.963911459825695,0,,0,0,7.14007,1.0982,1,2022/9/2 9:00,2022/9/2 9:00
11187124,18418,360,1,216,20220902,20,806917657,118.0750046,36.9256783,8b30a406a6b4fff,118.07501087272941|36.925816025559975,1,,0,0,36.9115,0.530104,1,2022/9/2 9:00,2022/9/2 9:00
11187125,18418,360,1,216,20220902,20,806917510,118.1113968,36.9632721,8b30a4a9a091fff,118.11139230468872|36.96326552300078,1,,0,0,96.5878,1.10357,1,2022/9/2 9:00,2022/9/2 9:00
11187126,18418,360,1,216,20220902,20,806917766,118.1114883,36.9757118,8b30a4a9a96bfff,118.11173088348693|36.97559573481758,0,,0,0,10.3278,0,1,2022/9/2 9:00,2022/9/2 9:00
11187127,18418,360,1,216,20220902,20,806917999,118.0964279,36.9654121,8b30a406d31efff,118.0963298816413|36.96530942810581,1,,0,0,93.279,0.635893,1,2022/9/2 9:00,2022/9/2 9:00
11187128,18418,360,1,216,20220902,20,806917976,118.1091003,36.9674072,8b30a4a9a1a5fff,118.10920231448421|36.967507205536464,0,,0,0,13.7073,1.05807,1,2022/9/2 9:00,2022/9/2 9:00
11187129,18418,360,1,216,20220902,20,806917594,118.0807419,36.9574013,8b30a4068870fff,118.08082165012594|36.95741455740647,0,,0,0,3.10146,0.88528,1,2022/9/2 9:00,2022/9/2 9:00
11187130,18418,360,1,216,20220902,20,806917979,118.10112,36.9567032,8b30a4069815fff,118.10117570654114|36.95685438781359,0,,0,0,26.3223,0.800909,1,2022/9/2 9:00,2022/9/2 9:00
11187131,18418,360,1,216,20220902,20,806918074,118.1190567,36.9576607,8b30a4a9a6e8fff,118.11907522341698|36.95766251549122,1,,0,0,46.2934,0,1,2022/9/2 9:00,2022/9/2 9:00
11187132,18418,360,1,216,20220902,20,806918040,118.0848007,36.9586868,8b30a406d48bfff,118.08473120788557|36.95876222664128,0,,0,0,0.869791,0.791017,1,2022/9/2 9:00,2022/9/2 9:00
11187133,18418,360,1,216,20220902,20,806918054,118.1161728,36.9660034,8b30a4a9a040fff,118.11610921522006|36.966135543062634,0,,0,0,9.81729,0.54924,1,2022/9/2 9:00,2022/9/2 9:00
11187134,18418,360,1,216,20220902,20,806917546,118.096756,36.9497414,8b30a4069c8bfff,118.09677186089456|36.94972537875046,0,,0,0,13.0506,1.60414,1,2022/9/2 9:00,2022/9/2 9:00
11187135,18418,360,1,216,20220902,20,806918056,118.1047516,36.9715309,8b30a4a9ad63fff,118.10497078141307|36.97143861376765,0,,0,0,0.493957,0.555273,1,2022/9/2 9:00,2022/9/2 9:00
11187136,18418,360,1,216,20220902,20,806918209,118.1061096,36.9752388,8b30a4a9a932fff,118.10592020045749|36.975325925975554,0,,0,0,32.9706,0.946397,1,2022/9/2 9:00,2022/9/2 9:00
11187137,18418,360,1,216,20220902,20,808110024,118.106575,36.9793396,8b30a4a9e21cfff,118.10639833291332|36.97921630349017,0,,0,0,22.9237,0,1,2022/9/2 9:00,2022/9/2 9:00
11187138,18418,360,1,216,20220902,20,808110099,118.1003418,36.9764366,8b30a4a9e620fff,118.10027182440693|36.97633499583951,1,,0,0,155.777,1.0159,1,2022/9/2 9:00,2022/9/2 9:00
11187139,18418,360,1,216,20220902,20,808110197,118.0966339,36.9665718,8b30a406d305fff,118.09648918404656|36.96660776148117,0,,0,0,19.4476,0,1,2022/9/2 9:00,2022/9/2 9:00
11187140,18418,360,1,216,20220902,20,808110046,118.1057816,36.9543991,8b30a40698c9fff,118.10572288917054|36.95455265728495,1,,0,0,193.109,0.625635,1,2022/9/2 9:00,2022/9/2 9:00
11187141,18418,360,1,216,20220902,20,808110211,118.1060867,36.9796982,8b30a4a9e202fff,118.10608489157347|36.979543397409955,0,,0,0,7.31007,0.981454,1,2022/9/2 9:00,2022/9/2 9:00
11187142,18418,360,1,216,20220902,20,808110296,118.1036987,36.9547806,8b30a40698c6fff,118.10352597339995|36.95489307569271,0,,0,0,8.32118,0.998406,1,2022/9/2 9:00,2022/9/2 9:00
11187143,18418,360,1,216,20220902,20,808110097,118.1063156,36.9679413,8b30a4a9ac50fff,118.10653366780502|36.96785580473278,0,,0,0,25.9965,0,1,2022/9/2 9:00,2022/9/2 9:00
11187144,18418,360,1,216,20220902,20,808110169,118.0807037,36.9574776,8b30a4068870fff,118.08082165012594|36.95741455740647,1,,0,0,36.1437,0.88528,1,2022/9/2 9:00,2022/9/2 9:00
11187145,18418,360,1,216,20220902,20,808110200,118.0848541,36.9590111,8b30a406d489fff,118.0848881620368|36.95908854227888,0,,0,0,19.3306,0,1,2022/9/2 9:00,2022/9/2 9:00
11187146,18418,360,1,216,20220902,20,808110149,118.0812302,36.9609909,8b30a406d59cfff,118.0811405400792|36.96099061192797,0,,0,0,6.63646,1.60117,1,2022/9/2 9:00,2022/9/2 9:00
11187147,18418,360,1,216,20220902,20,808110104,118.0978622,36.9569244,8b30a4069995fff,118.0978817273694|36.956866181599324,1,,0,0,44.6209,0.823578,1,2022/9/2 9:00,2022/9/2 9:00
11187148,18418,360,1,216,20220902,20,808110404,118.0813065,36.9609985,8b30a406d59cfff,118.0811405400792|36.96099061192797,0,,0,0,6.6284,1.60117,1,2022/9/2 9:00,2022/9/2 9:00
11187149,18418,360,1,216,20220902,20,808110206,118.10569,36.9622879,8b30a4a9a434fff,118.10573772096814|36.962343892446526,0,,0,0,0.859513,1.37787,1,2022/9/2 9:00,2022/9/2 9:00
11187150,18418,360,1,216,20220902,20,806917726,118.1037369,36.9547615,8b30a40698c6fff,118.10352597339995|36.95489307569271,1,,0,0,47.4623,0.998406,1,2022/9/2 9:00,2022/9/2 9:00
11187151,18418,360,1,216,20220902,20,806917545,118.0988159,36.9590034,8b30a4069910fff,118.09882630523076|36.958811622391856,0,,0,0,6.79201,1.03669,1,2022/9/2 9:00,2022/9/2 9:00
11187152,18418,360,1,216,20220902,20,806917514,118.0954666,36.9649582,8b30a406d3a1fff,118.09523196352029|36.96498528279908,0,,0,0,1.42229,1.3709,1,2022/9/2 9:00,2022/9/2 9:00
11187153,18418,360,1,216,20220902,20,806917751,118.1114197,36.9642906,8b30a4a9a084fff,118.11139426200566|36.96423932401511,0,,0,0,19.0931,1.25632,1,2022/9/2 9:00,2022/9/2 9:00
11187154,18418,360,1,216,20220902,20,806917517,118.0984116,36.9527969,8b30a4069c70fff,118.09834523907864|36.95296907976016,1,,0,0,98.4262,0.903049,1,2022/9/2 9:00,2022/9/2 9:00
11187155,18418,360,1,216,20220902,20,806918206,118.1107025,36.9653358,8b30a4a9a0a4fff,118.1109251131097|36.96521795585092,1,,0,0,55.0795,0.896592,1,2022/9/2 9:00,2022/9/2 9:00
11187156,18418,360,1,216,20220902,20,806918219,118.0984268,36.9553757,8b30a4069d6bfff,118.0985060627201|36.955241313607196,0,,0,0,14.9506,0.638304,1,2022/9/2 9:00,2022/9/2 9:00
11187157,18418,360,1,216,20220902,20,806918212,118.1116409,36.9640465,8b30a4a9a080fff,118.1117076826619|36.963911459825695,1,,0,0,40.9756,1.0982,1,2022/9/2 9:00,2022/9/2 9:00
11187158,18418,360,1,216,20220902,20,806918554,118.1056671,36.9739723,8b30a4a9a9a0fff,118.10576074300569|36.974029014467575,0,,0,0,25.9137,1.40016,1,2022/9/2 9:00,2022/9/2 9:00
11187159,18418,360,1,216,20220902,20,806918072,118.1030807,36.9472618,8b30a4069092fff,118.10304211989416|36.94710420596978,1,,0,0,86.3784,0.896195,1,2022/9/2 9:00,2022/9/2 9:00
11187160,18418,360,1,216,20220902,20,806918611,118.0822983,36.951458,8b30a4068152fff,118.08221796288208|36.95158932700511,1,,0,0,92.047,0.272829,1,2022/9/2 9:00,2022/9/2 9:00
11187161,18418,360,1,216,20220902,20,806917544,118.0983887,36.952877,8b30a4069c70fff,118.09834523907864|36.95296907976016,1,,0,0,67.1853,0.903049,1,2022/9/2 9:00,2022/9/2 9:00
11187162,18418,360,1,216,20220902,20,808110504,118.1015244,36.9675789,8b30a4a9ad99fff,118.10166716050838|36.967564751930034,1,,0,0,59.0776,0.90831,1,2022/9/2 9:00,2022/9/2 9:00
11187163,18418,360,1,216,20220902,20,808110461,118.1060791,36.9678192,8b30a4a9ac56fff,118.10606266856294|36.967859675969976,0,,0,0,15.392,0.809483,1,2022/9/2 9:00,2022/9/2 9:00
11187164,18418,360,1,216,20220902,20,808110212,118.0855942,36.9607315,8b30a406d4e4fff,118.0856730559167|36.96071971636917,1,,0,0,58.6173,0,1,2022/9/2 9:00,2022/9/2 9:00
11187165,18418,360,1,216,20220902,20,808110172,118.075531,36.9292717,8b30a406a702fff,118.07532435264157|36.92939439029676,0,,0,0,13.5276,0.456647,1,2022/9/2 9:00,2022/9/2 9:00
11187166,18418,360,1,216,20220902,20,808110155,118.1004639,36.9766808,8b30a4a9e625fff,118.10042930822786|36.97665885382751,1,,0,0,61.2198,0,1,2022/9/2 9:00,2022/9/2 9:00
11187167,18418,360,1,216,20220902,20,808110497,118.096405,36.9654007,8b30a406d31efff,118.0963298816413|36.96530942810581,1,,0,0,12.7178,0.635893,1,2022/9/2 9:00,2022/9/2 9:00
11187168,18418,360,1,216,20220902,20,808110619,118.0737991,36.9319496,8b30a406a081fff,118.07376584894155|36.93196039575307,1,,0,0,39.5828,0,1,2022/9/2 9:00,2022/9/2 9:00
11187169,18418,360,1,216,20220902,20,808110621,118.0960236,36.9766426,8b30a4a9e459fff,118.0961947135431|36.976670237205816,1,,0,0,43.2253,0.359884,1,2022/9/2 9:00,2022/9/2 9:00
11187170,18418,360,1,216,20220902,20,808110524,118.1057053,36.973835,8b30a4a9a9a2fff,118.10560312739038|36.973705708072494,0,,0,0,11.9217,0.980772,1,2022/9/2 9:00,2022/9/2 9:00
11187171,18418,360,1,216,20220902,20,808110562,118.0954208,36.9572296,8b30a406d6c0fff,118.09521718302452|36.957193715287225,1,,0,0,73.8501,0.903126,1,2022/9/2 9:00,2022/9/2 9:00
11187172,18418,360,1,216,20220902,20,808110059,118.0767365,36.9374046,8b30a406a169fff,118.07673414551732|36.93721492624266,0,,0,0,12.0803,0.755502,1,2022/9/2 9:00,2022/9/2 9:00
11187173,18418,360,1,216,20220902,20,808110406,118.0983887,36.9507332,8b30a4069cc4fff,118.09818459658759|36.95069678523809,0,,0,0,1.58757,1.89981,1,2022/9/2 9:00,2022/9/2 9:00
11187174,18418,360,1,216,20220902,20,808110452,118.0928421,36.9586945,8b30a406d611fff,118.09271310204498|36.95881382037654,0,,0,0,13.6865,1.64074,1,2022/9/2 9:00,2022/9/2 9:00
11187175,18418,360,1,216,20220902,20,808110657,118.095871,36.9766426,8b30a4a9e458fff,118.09572440731083|36.97667055036104,0,,0,0,14.2937,0.877181,1,2022/9/2 9:00,2022/9/2 9:00
11187176,18418,360,1,216,20220902,20,808110477,118.095993,36.9766655,8b30a4a9e459fff,118.0961947135431|36.976670237205816,0,,0,0,17.9695,0.359884,1,2022/9/2 9:00,2022/9/2 9:00
11187177,18418,360,1,216,20220902,20,808110541,118.1145859,36.9666367,8b30a4a9a074fff,118.1145402580689|36.966802241918046,1,,0,0,162.902,0,1,2022/9/2 9:00,2022/9/2 9:00
11187178,18418,360,1,216,20220902,20,808110464,118.1096115,36.9606514,8b30a4a9a452fff,118.10965978327287|36.960686001687556,0,,0,0,0.791179,0.931913,1,2022/9/2 9:00,2022/9/2 9:00
11187179,18418,360,1,216,20220902,20,808110441,118.1014252,36.9674835,8b30a4a9ad98fff,118.10119642791803|36.96756715770984,0,,0,0,24.4473,0.766171,1,2022/9/2 9:00,2022/9/2 9:00
11187180,18418,360,1,216,20220902,20,808110507,118.0750198,36.9256744,8b30a406a6b4fff,118.07501087272941|36.925816025559975,1,,0,0,72.4626,0.530104,1,2022/9/2 9:00,2022/9/2 9:00
11187181,18418,360,1,216,20220902,20,806913292,118.1036682,36.9548073,8b30a40698c6fff,118.10352597339995|36.95489307569271,1,,0,0,37.3678,0.998406,1,2022/9/2 9:00,2022/9/2 9:00
11187182,18418,360,1,216,20220902,20,806913425,118.0983582,36.9528618,8b30a4069c70fff,118.09834523907864|36.95296907976016,1,,0,0,134.363,0.903049,1,2022/9/2 9:00,2022/9/2 9:00
11187183,18418,360,1,216,20220902,20,806913212,118.1060867,36.9759483,8b30a4a9a935fff,118.10623542027415|36.975972436091546,0,,0,0,14.3317,0.347234,1,2022/9/2 9:00,2022/9/2 9:00
11187184,18418,360,1,216,20220902,20,806913276,118.0894928,36.9717026,8b30a406d8edfff,118.08960577245848|36.971786872127716,0,,0,0,10.4606,1.52024,1,2022/9/2 9:00,2022/9/2 9:00
11187185,18418,360,1,216,20220902,20,806913297,118.0803223,36.9544373,8b30a40688d5fff,118.08034797783682|36.95448534979161,1,,0,0,61.3812,0.381652,1,2022/9/2 9:00,2022/9/2 9:00
11187186,18418,360,1,216,20220902,20,806913452,118.09832,36.9507713,8b30a4069cc4fff,118.09818459658759|36.95069678523809,0,,0,0,10.5573,1.89981,1,2022/9/2 9:00,2022/9/2 9:00
11187187,18418,360,1,216,20220902,20,806913226,118.1036835,36.954834,8b30a40698c6fff,118.10352597339995|36.95489307569271,0,,0,0,13.9776,0.998406,1,2022/9/2 9:00,2022/9/2 9:00
11187188,18418,360,1,216,20220902,20,806914425,118.0821762,36.9513588,8b30a4068021fff,118.0820611856204|36.951262556008345,0,,0,0,0.568679,0.804792,1,2022/9/2 9:00,2022/9/2 9:00
11187189,18418,360,1,216,20220902,20,806913412,118.1114044,36.9633904,8b30a4a9a091fff,118.11139230468872|36.96326552300078,0,,0,0,9.10062,1.10357,1,2022/9/2 9:00,2022/9/2 9:00
11187190,18418,360,1,216,20220902,20,806913214,118.1243668,36.9703903,8b30a4a9bd15fff,118.12427971722126|36.970265064882696,1,,0,0,61.6217,0.302951,1,2022/9/2 9:00,2022/9/2 9:00
11187191,18418,360,1,216,20220902,20,806913296,118.0962982,36.9654274,8b30a406d31efff,118.0963298816413|36.96530942810581,1,,0,0,90.4228,0.635893,1,2022/9/2 9:00,2022/9/2 9:00
11187192,18418,360,1,216,20220902,20,806913272,118.1036682,36.9548683,8b30a40698c6fff,118.10352597339995|36.95489307569271,0,,0,0,13.5842,0.998406,1,2022/9/2 9:00,2022/9/2 9:00
11187193,18418,360,1,216,20220902,20,806913442,118.105278,36.9530602,8b30a4069171fff,118.10540603330973|36.952931836605686,0,,0,0,1.38285,1.2526,1,2022/9/2 9:00,2022/9/2 9:00
11187194,18418,360,1,216,20220902,20,806913446,118.1057129,36.963192,8b30a4a9a51dfff,118.10573964476757|36.96331774475749,0,,0,0,21.8048,1.7085,1,2022/9/2 9:00,2022/9/2 9:00
11187195,18418,360,1,216,20220902,20,806914490,118.0956116,36.9649963,8b30a406d3acfff,118.09570220007504|36.9649852095805,0,,0,0,12.0792,0.998954,1,2022/9/2 9:00,2022/9/2 9:00
11187196,18418,360,1,216,20220902,20,806913229,118.0808029,36.9574165,8b30a4068870fff,118.08082165012594|36.95741455740647,1,,0,0,36.4953,0.88528,1,2022/9/2 9:00,2022/9/2 9:00
11187197,18418,360,1,216,20220902,20,806913225,118.0811844,36.9609909,8b30a406d59cfff,118.0811405400792|36.96099061192797,0,,0,0,6.53507,1.60117,1,2022/9/2 9:00,2022/9/2 9:00
11187198,18418,360,1,216,20220902,20,806914424,118.1130371,36.9709702,8b30a4a9a8ebfff,118.11282133796311|36.97104049334618,0,,0,0,0.610068,0.974644,1,2022/9/2 9:00,2022/9/2 9:00
11187199,18418,360,1,216,20220902,20,806913275,118.1038513,36.9545937,8b30a40698c2fff,118.10383928366656|36.954566354814,1,,0,0,114.212,0.647847,1,2022/9/2 9:00,2022/9/2 9:00
11187200,18418,360,1,216,20220902,20,806914472,118.109726,36.9608116,8b30a4a9a452fff,118.10965978327287|36.960686001687556,1,,0,0,66.4817,0.931913,1,2022/9/2 9:00,2022/9/2 9:00
11187201,18418,360,1,216,20220902,20,806913227,118.1027679,36.9635696,8b30a406d24efff,118.10260103052484|36.96366413853621,0,,0,0,5.68424,1.35391,1,2022/9/2 9:00,2022/9/2 9:00
11187202,18418,360,1,216,20220902,20,806914495,118.0953293,36.9571609,8b30a406d6c0fff,118.09521718302452|36.957193715287225,0,,0,0,1.35618,0.903126,1,2022/9/2 9:00,2022/9/2 9:00
11187203,18418,360,1,216,20220902,20,806914465,118.0972977,36.9765816,8b30a4a9e7a5fff,118.09713545484755|36.97666901988966,1,,0,0,132.095,0.435511,1,2022/9/2 9:00,2022/9/2 9:00
11187204,18418,360,1,216,20220902,20,806913440,118.0840912,36.9518356,8b30a406814afff,118.0842504018683|36.951938604535215,1,,0,0,88.562,0.796557,1,2022/9/2 9:00,2022/9/2 9:00
11187205,18418,360,1,216,20220902,20,806914545,118.1060638,36.9734726,8b30a4a9a984fff,118.10591649731461|36.973378658658596,0,,0,0,0.582846,1.12736,1,2022/9/2 9:00,2022/9/2 9:00
11187206,18418,360,1,216,20220902,20,806913250,118.1076965,36.9571152,8b30a4069b33fff,118.10745463825616|36.95713545877819,0,,0,0,1.42701,0.961654,1,2022/9/2 9:00,2022/9/2 9:00
11187207,18418,360,1,216,20220902,20,806913420,118.0962067,36.9654884,8b30a406d311fff,118.09601697724977|36.96563430401906,0,,0,0,10.8817,0.286652,1,2022/9/2 9:00,2022/9/2 9:00
11187208,18418,360,1,216,20220902,20,806914476,118.124794,36.9614449,8b30a4a9a2ccfff,118.12473217011096|36.96149718326236,0,,0,0,14.4928,0.482261,1,2022/9/2 9:00,2022/9/2 9:00
11187209,18418,360,1,216,20220902,20,806913404,118.0950851,36.9604645,8b30a406d75bfff,118.094909774246|36.96044022184655,1,,0,0,131.838,1.36808,1,2022/9/2 9:00,2022/9/2 9:00
