,city_id,block_id,opportunity_cost
3352,360,8b30a406122dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3353,360,8b30a4061229fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3354,360,8b30a406122bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3355,360,8b30a406122cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3356,360,8b30a406122afff,"{'9': 0.0, '10': 0.0, '11': 0.3369714028533848}"
3357,360,8b30a4061228fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3358,360,8b30a4068623fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3359,360,8b30a4068625fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3360,360,8b30a4068624fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3361,360,8b30a4068620fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3362,360,8b30a4068621fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3363,360,8b30a4068622fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3364,360,8b30a4068626fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3365,360,8b30a406b851fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3366,360,8b30a406b855fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3367,360,8b30a406b850fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3368,360,8b30a406b853fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3369,360,8b30a406b856fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3370,360,8b30a406b854fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3371,360,8b30a406b852fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3372,360,8b30a406da93fff,"{'9': 1.0841721275023053, '10': 1.0283708398540816, '11': 0.0}"
3373,360,8b30a406da96fff,"{'9': 1.0841721275023053, '10': 1.0283708398540816, '11': 0.7473446938498267}"
3374,360,8b30a406da92fff,"{'9': 1.0841721275023053, '10': 1.0283708398540816, '11': 0.0}"
3375,360,8b30a406da94fff,"{'9': 1.0841721275023053, '10': 1.0283708398540816, '11': 0.0}"
3376,360,8b30a406da90fff,"{'9': 1.0841721275023053, '10': 1.0283708398540816, '11': 0.0}"
3377,360,8b30a406da95fff,"{'9': 1.0841721275023053, '10': 1.0283708398540816, '11': 0.0}"
3378,360,8b30a406da91fff,"{'9': 1.0841721275023053, '10': 1.0283708398540816, '11': 0.0}"
3379,360,8b30a406dccdfff,"{'9': 1.5554307188306535, '10': 0.0, '11': 0.0}"
3380,360,8b30a406dccefff,"{'9': 1.5554307188306535, '10': 0.0, '11': 0.0}"
3381,360,8b30a406dcccfff,"{'9': 1.5554307188306535, '10': 0.0, '11': 0.0}"
3382,360,8b30a406dccbfff,"{'9': 1.5554307188306535, '10': 0.0, '11': 0.0}"
3383,360,8b30a406dcc9fff,"{'9': 1.5554307188306535, '10': 0.0, '11': 0.0}"
3384,360,8b30a406dccafff,"{'9': 1.5554307188306535, '10': 0.0, '11': 0.0}"
3385,360,8b30a406dcc8fff,"{'9': 1.5554307188306535, '10': 0.0, '11': 0.0}"
3386,360,8b30a4a9a768fff,"{'9': 0.9209081786019462, '10': 0.3395597040653229, '11': 0.0}"
3387,360,8b30a4a9a76bfff,"{'9': 0.9209081786019462, '10': 0.3395597040653229, '11': 0.0}"
3388,360,8b30a4a9a769fff,"{'9': 0.9209081786019462, '10': 0.3395597040653229, '11': 0.0}"
3389,360,8b30a4a9a76cfff,"{'9': 0.9209081786019462, '10': 0.3395597040653229, '11': 0.0}"
3390,360,8b30a4a9a76dfff,"{'9': 0.9209081786019462, '10': 0.3395597040653229, '11': 0.0}"
3391,360,8b30a4a9a76afff,"{'9': 0.9209081786019462, '10': 0.3395597040653229, '11': 0.0}"
3392,360,8b30a4a9a76efff,"{'9': 0.9209081786019462, '10': 0.3395597040653229, '11': 0.0}"
3393,360,8b30a4a9ac21fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3394,360,8b30a4a9ac23fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3395,360,8b30a4a9ac24fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3396,360,8b30a4a9ac26fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3397,360,8b30a4a9ac22fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3398,360,8b30a4a9ac20fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3399,360,8b30a4a9ac25fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3400,360,8b30a4061036fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3401,360,8b30a4061032fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3402,360,8b30a4061035fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3403,360,8b30a4061034fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3404,360,8b30a4061033fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3405,360,8b30a4061030fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3406,360,8b30a4061031fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3407,360,8b30a4069573fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3408,360,8b30a4069570fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3409,360,8b30a4069575fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3410,360,8b30a4069576fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3411,360,8b30a4069571fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3412,360,8b30a4069572fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3413,360,8b30a4069574fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3414,360,8b30a406d0f0fff,"{'9': 1.2898689955472946, '10': 0.0, '11': 0.0}"
3415,360,8b30a406d0f3fff,"{'9': 1.2898689955472946, '10': 0.0, '11': 0.0}"
3416,360,8b30a406d0f5fff,"{'9': 1.2898689955472946, '10': 0.0, '11': 0.0}"
3417,360,8b30a406d0f1fff,"{'9': 1.2898689955472946, '10': 0.0, '11': 0.0}"
3418,360,8b30a406d0f6fff,"{'9': 1.2898689955472946, '10': 0.0, '11': 0.0}"
3419,360,8b30a406d0f2fff,"{'9': 1.2898689955472946, '10': 0.0, '11': 0.0}"
3420,360,8b30a406d0f4fff,"{'9': 1.2898689955472946, '10': 0.0, '11': 0.06913415111344436}"
3421,360,8b30a4a9e2c2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3422,360,8b30a4a9e2c3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3423,360,8b30a406c424fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3424,360,8b30a406c425fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3425,360,8b30a406cd32fff,"{'9': 0.38807910680770874, '10': 0.0, '11': 0.0}"
3426,360,8b30a406cd30fff,"{'9': 0.38807910680770874, '10': 0.0, '11': 0.0}"
3427,360,8b30a406cd33fff,"{'9': 0.38807910680770874, '10': 0.0, '11': 0.0}"
3428,360,8b30a406cd31fff,"{'9': 0.38807910680770874, '10': 0.0, '11': 0.0}"
3429,360,8b30a406cd35fff,"{'9': 0.38807910680770874, '10': 0.0, '11': 0.0}"
3430,360,8b30a406cd36fff,"{'9': 0.38807910680770874, '10': 0.0, '11': 0.0}"
3431,360,8b30a406cd34fff,"{'9': 0.38807910680770874, '10': 0.0, '11': 0.0}"
3432,360,8b30a406d080fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3433,360,8b30a406d082fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3434,360,8b30a406d086fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3435,360,8b30a406d083fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3436,360,8b30a406d081fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3437,360,8b30a406d085fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3438,360,8b30a406d084fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3439,360,8b30a4a9a836fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3440,360,8b30a4a9a834fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3441,360,8b30a4a9a832fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3442,360,8b30a4a9a830fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3443,360,8b30a4a9a831fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3444,360,8b30a4a9a833fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3445,360,8b30a4a9a835fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3446,360,8b30a4068c6dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3447,360,8b30a4068c6efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3448,360,8b30a4068c69fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3449,360,8b30a4068c68fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3450,360,8b30a4068c6afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3451,360,8b30a4068c6bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3452,360,8b30a4068c6cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3453,360,8b30a4069929fff,"{'9': 1.9215023445013242, '10': 0.0, '11': 0.0}"
3454,360,8b30a406992dfff,"{'9': 1.9215023445013242, '10': 0.0, '11': 0.0}"
3455,360,8b30a406992bfff,"{'9': 1.9215023445013242, '10': 0.0, '11': 0.0}"
3456,360,8b30a4069928fff,"{'9': 1.9215023445013242, '10': 0.0, '11': 0.0}"
3457,360,8b30a406992efff,"{'9': 1.9215023445013242, '10': 0.0, '11': 0.0}"
3458,360,8b30a406992afff,"{'9': 1.9215023445013242, '10': 0.0, '11': 0.0}"
3459,360,8b30a406992cfff,"{'9': 1.9215023445013242, '10': 0.0, '11': 0.0}"
3460,360,8b30a406d811fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3461,360,8b30a406d813fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3462,360,8b30a406d815fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3463,360,8b30a406d812fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3464,360,8b30a406d814fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3465,360,8b30a406d816fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3466,360,8b30a406d810fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3467,360,8b30a4a9a2c5fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3468,360,8b30a4a9a2c2fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3469,360,8b30a4a9a2c0fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3470,360,8b30a4a9a2c4fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3471,360,8b30a4a9a2c1fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3472,360,8b30a4a9a2c6fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3473,360,8b30a4a9a2c3fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3474,360,8b30a4a9ace2fff,"{'9': 1.3353768994410833, '10': 1.4274949729442596, '11': 0.9159473889860613}"
3475,360,8b30a4a9ace4fff,"{'9': 1.3353768994410833, '10': 1.4274949729442596, '11': 0.0}"
3476,360,8b30a4a9ace0fff,"{'9': 1.3353768994410833, '10': 1.4274949729442596, '11': 1.2879068899000514}"
3477,360,8b30a4a9ace3fff,"{'9': 1.3353768994410833, '10': 1.4274949729442596, '11': 0.0}"
3478,360,8b30a4a9ace5fff,"{'9': 1.3353768994410833, '10': 1.4274949729442596, '11': 1.1548474259246355}"
3479,360,8b30a4a9ace6fff,"{'9': 1.3353768994410833, '10': 1.4274949729442596, '11': 0.0}"
3480,360,8b30a4a9ace1fff,"{'9': 1.3353768994410833, '10': 1.4274949729442596, '11': 0.0}"
3481,360,8b30a40612a4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3482,360,8b30a40612a5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3483,360,8b30a40612a2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3484,360,8b30a40612a0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3485,360,8b30a40612a1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3486,360,8b30a40612a6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3487,360,8b30a4a9271bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3488,360,8b30a4a9271efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3489,360,8b30a4a9271dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3490,360,8b30a4a9271cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3491,360,8b30a4a92718fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3492,360,8b30a4a9271afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3493,360,8b30a4a92719fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3494,360,8b30a4a930d6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3495,360,8b30a4a930d3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3496,360,8b30a4a930d2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3497,360,8b30a4a9aa62fff,"{'9': 0.5654225125908852, '10': 0.0, '11': 0.0}"
3498,360,8b30a4a9aa60fff,"{'9': 0.5654225125908852, '10': 0.0, '11': 0.0}"
3499,360,8b30a4a9aa63fff,"{'9': 0.5654225125908852, '10': 0.0, '11': 0.0}"
3500,360,8b30a4a9aa66fff,"{'9': 0.5654225125908852, '10': 0.0, '11': 0.0}"
3501,360,8b30a4061008fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3502,360,8b30a406100cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3503,360,8b30a4061009fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3504,360,8b30a406100efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3505,360,8b30a406100afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3506,360,8b30a406100dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3507,360,8b30a406100bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3508,360,8b30a406d42dfff,"{'9': 0.5, '10': 0.0, '11': 0.0}"
3509,360,8b30a406d429fff,"{'9': 0.5, '10': 0.0, '11': 0.0}"
3510,360,8b30a406d42afff,"{'9': 0.5, '10': 0.0, '11': 0.0}"
3511,360,8b30a406d42efff,"{'9': 0.5, '10': 0.0, '11': 0.0}"
3512,360,8b30a406d42bfff,"{'9': 0.5, '10': 0.0, '11': 0.0}"
3513,360,8b30a406d42cfff,"{'9': 0.5, '10': 0.0, '11': 0.0}"
3514,360,8b30a406d428fff,"{'9': 0.5, '10': 0.0, '11': 0.0}"
3515,360,8b30a4a9a475fff,"{'9': 1.0025252582771438, '10': 1.0369156102339427, '11': 0.0}"
3516,360,8b30a4a9a474fff,"{'9': 1.0025252582771438, '10': 1.0369156102339427, '11': 0.0}"
3517,360,8b30a4a9a472fff,"{'9': 1.0025252582771438, '10': 1.0369156102339427, '11': 0.0}"
3518,360,8b30a4a9a470fff,"{'9': 1.0025252582771438, '10': 1.0369156102339427, '11': 0.0}"
3519,360,8b30a4a9a476fff,"{'9': 1.0025252582771438, '10': 1.0369156102339427, '11': 1.1658210886103957}"
3520,360,8b30a4a9a473fff,"{'9': 1.0025252582771438, '10': 1.0369156102339427, '11': 0.0}"
3521,360,8b30a4a9a471fff,"{'9': 1.0025252582771438, '10': 1.0369156102339427, '11': 0.0}"
3522,360,8b30a4a9aacafff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3523,360,8b30a4a9aaccfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3524,360,8b30a4a9aac8fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3525,360,8b30a4a9aac9fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3526,360,8b30a4a9aacbfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3527,360,8b30a4a9aacefff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3528,360,8b30a4a9aacdfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3529,360,8b30a4041b5dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3530,360,8b30a4041b5cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3531,360,8b30a4041b5afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3532,360,8b30a4041b5bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3533,360,8b30a4041b59fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3534,360,8b30a4041b5efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3535,360,8b30a4041b58fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3536,360,8b30a4069a70fff,"{'9': 2.9894013345241546, '10': 3.1933127641677856, '11': 0.0}"
3537,360,8b30a4069a73fff,"{'9': 2.9894013345241546, '10': 3.1933127641677856, '11': 0.0}"
3538,360,8b30a4069a76fff,"{'9': 2.9894013345241546, '10': 3.1933127641677856, '11': 0.0}"
3539,360,8b30a4069a71fff,"{'9': 2.9894013345241546, '10': 3.1933127641677856, '11': 0.0}"
3540,360,8b30a4069a75fff,"{'9': 2.9894013345241546, '10': 3.1933127641677856, '11': 1.2521289348936582}"
3541,360,8b30a4069a74fff,"{'9': 2.9894013345241546, '10': 3.1933127641677856, '11': 0.0}"
3542,360,8b30a4069a72fff,"{'9': 2.9894013345241546, '10': 3.1933127641677856, '11': 0.0}"
3543,360,8b30a406d581fff,"{'9': 1.8552307271295123, '10': 0.9253363311290741, '11': 0.0}"
3544,360,8b30a406d580fff,"{'9': 1.8552307271295123, '10': 0.9253363311290741, '11': 0.0}"
3545,360,8b30a406d586fff,"{'9': 1.8552307271295123, '10': 0.9253363311290741, '11': 0.0}"
3546,360,8b30a406d582fff,"{'9': 1.8552307271295123, '10': 0.9253363311290741, '11': 0.24714754470463457}"
3547,360,8b30a406d584fff,"{'9': 1.8552307271295123, '10': 0.9253363311290741, '11': 0.0}"
3548,360,8b30a406d585fff,"{'9': 1.8552307271295123, '10': 0.9253363311290741, '11': 0.0}"
3549,360,8b30a406d583fff,"{'9': 1.8552307271295123, '10': 0.9253363311290741, '11': 0.0}"
3550,360,8b30a4a9a2f1fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3551,360,8b30a4a9a2f0fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3552,360,8b30a4a9a2f2fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3553,360,8b30a4a9a2f5fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3554,360,8b30a4a9a2f4fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3555,360,8b30a4a9a2f6fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3556,360,8b30a4a9a2f3fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
3557,360,8b30a4a9bd08fff,"{'9': 0.41453041689736503, '10': 0.0, '11': 0.0}"
3558,360,8b30a4a9bd09fff,"{'9': 0.41453041689736503, '10': 0.0, '11': 0.0}"
3559,360,8b30a4a9bd0dfff,"{'9': 0.41453041689736503, '10': 0.0, '11': 0.0}"
3560,360,8b30a4a9bd0afff,"{'9': 0.41453041689736503, '10': 0.0, '11': 0.0}"
3561,360,8b30a4a9bd0bfff,"{'9': 0.41453041689736503, '10': 0.0, '11': 0.0}"
3562,360,8b30a4a9bd0efff,"{'9': 0.41453041689736503, '10': 0.0, '11': 0.0}"
3563,360,8b30a4a9bd0cfff,"{'9': 0.41453041689736503, '10': 0.0, '11': 0.0}"
3564,360,8b30a4a9e414fff,"{'9': 0.40214832339968, '10': 0.0, '11': 0.0}"
3565,360,8b30a4a9e413fff,"{'9': 0.40214832339968, '10': 0.0, '11': 0.0}"
3566,360,8b30a4a9e410fff,"{'9': 0.40214832339968, '10': 0.0, '11': 0.0}"
3567,360,8b30a4a9e416fff,"{'9': 0.40214832339968, '10': 0.0, '11': 0.0}"
3568,360,8b30a4a9e412fff,"{'9': 0.40214832339968, '10': 0.0, '11': 0.0}"
3569,360,8b30a4a9e415fff,"{'9': 0.40214832339968, '10': 0.0, '11': 0.0}"
3570,360,8b30a4a9e411fff,"{'9': 0.40214832339968, '10': 0.0, '11': 0.0}"
3571,360,8b30a4a9ead5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3572,360,8b30a4a9ead3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3573,360,8b30a4a9ead1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3574,360,8b30a406a1a0fff,"{'9': 0.6527724862098694, '10': 0.0, '11': 0.0}"
3575,360,8b30a406a1a4fff,"{'9': 0.6527724862098694, '10': 0.0, '11': 0.0}"
3576,360,8b30a406a1a1fff,"{'9': 0.6527724862098694, '10': 0.0, '11': 0.0}"
3577,360,8b30a406a1a5fff,"{'9': 0.6527724862098694, '10': 0.0, '11': 0.0}"
3578,360,8b30a406a1a2fff,"{'9': 0.6527724862098694, '10': 0.0, '11': 0.0}"
3579,360,8b30a406a1a3fff,"{'9': 0.6527724862098694, '10': 0.0, '11': 0.0}"
3580,360,8b30a406a1a6fff,"{'9': 0.6527724862098694, '10': 0.0, '11': 0.0}"
3581,360,8b30a406a8f0fff,"{'9': 0.5609654784202576, '10': 0.0, '11': 0.0}"
3582,360,8b30a406a8f1fff,"{'9': 0.5609654784202576, '10': 0.0, '11': 0.0}"
3583,360,8b30a406a8f5fff,"{'9': 0.5609654784202576, '10': 0.0, '11': 0.0}"
3584,360,8b30a406a8f4fff,"{'9': 0.5609654784202576, '10': 0.0, '11': 0.0}"
3585,360,8b30a406a8f2fff,"{'9': 0.5609654784202576, '10': 0.0, '11': 0.0}"
3586,360,8b30a406a8f6fff,"{'9': 0.5609654784202576, '10': 0.0, '11': 0.0}"
3587,360,8b30a406a8f3fff,"{'9': 0.5609654784202576, '10': 0.0, '11': 0.0}"
3588,360,8b30a406d096fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3589,360,8b30a406d094fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3590,360,8b30a406d090fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3591,360,8b30a406d091fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3592,360,8b30a406d093fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3593,360,8b30a406d095fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3594,360,8b30a406d092fff,"{'9': 2.047734619333194, '10': 0.0, '11': 0.0}"
3595,360,8b30a4061ad6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3596,360,8b30a4061ad3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3597,360,8b30a4061ad2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3598,360,8b30a4061ad0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3599,360,8b30a4061ad4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3600,360,8b30a4061ad5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3601,360,8b30a4061ad1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3602,360,8b30a406c382fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3603,360,8b30a406c386fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3604,360,8b30a406c384fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3605,360,8b30a406c381fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3606,360,8b30a406c383fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3607,360,8b30a406c380fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3608,360,8b30a406c385fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3609,360,8b30a406cc91fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3610,360,8b30a406cc94fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3611,360,8b30a406cc90fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3612,360,8b30a406cc96fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3613,360,8b30a406cc93fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3614,360,8b30a406cc92fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3615,360,8b30a406cc95fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3616,360,8b30a406d35efff,"{'9': 1.1169998988509178, '10': 1.1915440678596496, '11': 0.0}"
3617,360,8b30a406d358fff,"{'9': 1.1169998988509178, '10': 1.1915440678596496, '11': 0.9826750148130559}"
3618,360,8b30a406d35afff,"{'9': 1.1169998988509178, '10': 1.1915440678596496, '11': 0.0}"
3619,360,8b30a406d35bfff,"{'9': 1.1169998988509178, '10': 1.1915440678596496, '11': 0.7453624328662609}"
3620,360,8b30a406d35dfff,"{'9': 1.1169998988509178, '10': 1.1915440678596496, '11': 0.0}"
3621,360,8b30a406d359fff,"{'9': 1.1169998988509178, '10': 1.1915440678596496, '11': 0.753934692719887}"
3622,360,8b30a406d35cfff,"{'9': 1.1169998988509178, '10': 1.1915440678596496, '11': 0.0}"
3623,360,8b30a406885bfff,"{'9': 0.9537903942253398, '10': 0.0, '11': 0.0}"
3624,360,8b30a406885efff,"{'9': 0.9537903942253398, '10': 0.0, '11': 0.0}"
3625,360,8b30a406885cfff,"{'9': 0.9537903942253398, '10': 0.0, '11': 0.0}"
3626,360,8b30a406885afff,"{'9': 0.9537903942253398, '10': 0.0, '11': 0.0}"
3627,360,8b30a4068858fff,"{'9': 0.9537903942253398, '10': 0.0, '11': 0.0}"
3628,360,8b30a4068859fff,"{'9': 0.9537903942253398, '10': 0.0, '11': 0.0}"
3629,360,8b30a406885dfff,"{'9': 0.9537903942253398, '10': 0.0, '11': 0.0}"
3630,360,8b30a40697b5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3631,360,8b30a40697b0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3632,360,8b30a40697b2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3633,360,8b30a40697b6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3634,360,8b30a40697b1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3635,360,8b30a40697b4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3636,360,8b30a40697b3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3637,360,8b30a406c176fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3638,360,8b30a406c174fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3639,360,8b30a406c173fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3640,360,8b30a406c175fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3641,360,8b30a406c170fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3642,360,8b30a406c171fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3643,360,8b30a406c172fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
3644,360,8b30a406c8cbfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
