,event_day,city_id,dispatch_type,bike_sn,move_id,station_id,bike_start_loc,bike_end_loc,start_time,end_time,span
473,20220903,635,0,815637466,123648387,552897,103.84200635|25.48228571,103.82190975|25.4867396,2022-09-03 13:20:04.000,2022-09-03 13:44:05.000,24~27
474,20220903,635,0,815616292,123648392,552897,103.84203137|25.48237524,103.82186805|25.4867074,2022-09-03 13:20:11.000,2022-09-03 13:43:59.000,24~27
475,20220903,635,0,818916959,123648399,552897,103.84185111|25.48209072,103.82187639|25.48671339,2022-09-03 13:20:17.000,2022-09-03 13:43:54.000,24~27
476,20220903,635,0,818912679,123648463,565589,103.80349781|25.51346442,103.80359732|25.51197646,2022-09-03 13:21:14.000,2022-09-03 13:23:54.000,24~27
477,20220903,635,0,818915160,123648502,565596,103.80344952|25.51352711,103.803718|25.51100712,2022-09-03 13:21:48.000,2022-09-03 13:24:36.000,24~27
478,20220903,635,0,815614415,123648682,552897,103.84420079|25.48089742,103.82187305|25.48672899,2022-09-03 13:24:56.000,2022-09-03 13:43:49.000,24~27
479,20220903,635,0,817123144,123648686,552897,103.8442392|25.48089289,103.82186803|25.48676237,2022-09-03 13:25:02.000,2022-09-03 13:43:44.000,24~27
480,20220903,635,0,816041216,123648710,835652,103.80358729|25.51202698,103.80481983|25.50865549,2022-09-03 13:25:23.000,2022-09-03 13:27:36.000,24~27
481,20220903,635,0,818914202,123648713,552897,103.84438107|25.48108877,103.82186801|25.48679736,2022-09-03 13:25:26.000,2022-09-03 13:43:39.000,24~27
482,20220903,635,0,818919201,123648755,165977,103.80364733|25.51186157,103.8039147|25.51055807,2022-09-03 13:26:34.000,2022-09-03 13:28:15.000,24~27
483,20220903,635,0,816334490,123648897,737807,103.80339827|25.51318225,103.8028066|25.5145729,2022-09-03 13:28:53.000,2022-09-03 13:32:54.000,24~27
484,20220903,635,0,818916149,123648955,552897,103.84448007|25.47795206,103.82182964|25.48678566,2022-09-03 13:29:42.000,2022-09-03 13:43:34.000,24~27
485,20220903,635,0,816732401,123648975,552897,103.84436987|25.47797168,103.82188807|25.48671879,2022-09-03 13:29:57.000,2022-09-03 13:43:28.000,24~27
486,20220903,635,0,817123212,123648985,552897,103.84434315|25.47801044,103.821873|25.48676352,2022-09-03 13:30:03.000,2022-09-03 13:43:21.000,24~27
487,20220903,635,0,816124667,123649086,737321,103.80360845|25.5125195,103.8047628|25.50913245,2022-09-03 13:31:32.000,2022-09-03 13:34:39.000,24~27
488,20220903,635,0,818916940,123649095,738310,103.80414942|25.51037108,103.80293464|25.51458587,2022-09-03 13:31:43.000,2022-09-03 13:44:07.000,24~27
489,20220903,635,0,815619662,123649159,737106,103.8042599|25.49345931,103.80460363|25.49204619,2022-09-03 13:32:42.000,2022-09-03 13:34:40.000,24~27
490,20220903,635,0,818914074,123649201,737564,103.80369492|25.51254956,103.8038374|25.51137866,2022-09-03 13:33:40.000,2022-09-03 13:35:06.000,24~27
491,20220903,635,0,817232002,123649365,613061,103.8034795|25.51348217,103.80283013|25.51248189,2022-09-03 13:36:01.000,2022-09-03 13:38:16.000,24~27
492,20220903,635,0,817122105,123649380,613062,103.80442778|25.50979816,103.80294643|25.51260255,2022-09-03 13:36:15.000,2022-09-03 13:39:00.000,24~27
493,20220903,635,0,816342714,123649383,165968,103.80370024|25.51219143,103.80387575|25.51128541,2022-09-03 13:36:17.000,2022-09-03 13:37:37.000,24~27
494,20220903,635,0,818918772,123649571,737564,103.80355358|25.51250945,103.80385414|25.51127429,2022-09-03 13:38:51.000,2022-09-03 13:40:18.000,24~27
495,20220903,635,0,818910224,123649795,594758,103.8034065|25.51327776,103.80367767|25.51143851,2022-09-03 13:42:24.000,2022-09-03 13:44:43.000,24~27
496,20220903,635,0,818812799,123649797,594758,103.80350132|25.51325787,103.80368264|25.51146072,2022-09-03 13:42:27.000,2022-09-03 13:44:32.000,24~27
497,20220903,635,0,816719154,123649965,565589,103.80353102|25.51352053,103.80357899|25.51200809,2022-09-03 13:45:31.000,2022-09-03 13:47:33.000,24~27
498,20220903,635,0,818912656,123650038,165096,103.8035538|25.51226626,103.80107387|25.53135997,2022-09-03 13:46:49.000,2022-09-03 13:56:39.000,24~27
499,20220903,635,0,818911264,123650138,593327,103.80347971|25.51324286,103.803644|25.51186213,2022-09-03 13:48:25.000,2022-09-03 13:50:51.000,24~27
500,20220903,635,0,818916572,123650257,165977,103.80343651|25.51319728,103.80394458|25.51062638,2022-09-03 13:50:05.000,2022-09-03 13:52:03.000,24~27
501,20220903,635,0,815614721,123650418,691164,103.80354468|25.51313743,103.80224295|25.51446637,2022-09-03 13:52:50.000,2022-09-03 13:55:50.000,24~27
502,20220903,635,0,818913120,123641757,563237,103.78929306|25.49980443,103.79507401|25.50194099,2022-09-03 11:35:23.000,2022-09-03 11:48:51.000,20~23
503,20220903,635,0,817121204,123641778,563237,103.78918678|25.49986704,103.79511714|25.50199574,2022-09-03 11:35:34.000,2022-09-03 11:49:17.000,20~23
504,20220903,635,0,818920251,123641823,552649,103.80339786|25.51363699,103.80431311|25.5096782,2022-09-03 11:36:10.000,2022-09-03 11:41:27.000,20~23
505,20220903,635,0,816143129,123641849,165977,103.80341609|25.51362872,103.80390977|25.51046433,2022-09-03 11:36:26.000,2022-09-03 11:41:12.000,20~23
506,20220903,635,0,818813450,123641874,563237,103.78929312|25.49974446,103.79513374|25.50200087,2022-09-03 11:36:35.000,2022-09-03 11:48:11.000,20~23
507,20220903,635,0,818920026,123641883,165096,103.8017672|25.53134079,103.8010556|25.53130494,2022-09-03 11:36:37.000,2022-09-03 11:37:48.000,20~23
508,20220903,635,0,816719660,123641907,563237,103.78932288|25.49986475,103.79509061|25.50195278,2022-09-03 11:36:49.000,2022-09-03 11:47:40.000,20~23
509,20220903,635,0,815615745,123641929,553035,103.79505744|25.49643214,103.79527068|25.49761653,2022-09-03 11:37:01.000,2022-09-03 11:39:44.000,20~23
510,20220903,635,0,816334109,123642014,563237,103.78933619|25.49982826,103.79510388|25.50196621,2022-09-03 11:38:08.000,2022-09-03 11:47:02.000,20~23
511,20220903,635,0,816718575,123642035,563237,103.789323|25.49974148,103.79514209|25.50195929,2022-09-03 11:38:21.000,2022-09-03 11:46:25.000,20~23
512,20220903,635,0,818916217,123642088,563723,103.80778087|25.47429196,103.8049853|25.47803566,2022-09-03 11:38:58.000,2022-09-03 11:53:44.000,20~23
513,20220903,635,0,815858072,123642102,563723,103.80782415|25.47431017,103.80499362|25.47803177,2022-09-03 11:39:08.000,2022-09-03 11:54:13.000,20~23
514,20220903,635,0,818914221,123642121,563723,103.80767434|25.47425059,103.80495535|25.47803844,2022-09-03 11:39:19.000,2022-09-03 11:53:58.000,20~23
515,20220903,635,0,816024447,123642139,165248,103.80775923|25.47425537,103.8050269|25.47799344,2022-09-03 11:39:27.000,2022-09-03 11:53:37.000,20~23
516,20220903,635,0,818915269,123642151,563723,103.80782249|25.47432184,103.80489547|25.47790405,2022-09-03 11:39:35.000,2022-09-03 11:53:52.000,20~23
517,20220903,635,0,818918645,123642163,165096,103.80037718|25.5319807,103.80102567|25.53132317,2022-09-03 11:39:40.000,2022-09-03 11:40:33.000,20~23
518,20220903,635,0,818813117,123642349,165096,103.80041874|25.53199418,103.8010689|25.53128998,2022-09-03 11:42:11.000,2022-09-03 11:43:05.000,20~23
519,20220903,635,0,816117615,123642372,563723,103.80833682|25.47398428,103.80493872|25.47803567,2022-09-03 11:42:24.000,2022-09-03 11:53:31.000,20~23
520,20220903,635,0,818915122,123642378,636603,103.79541919|25.49683086,103.79474092|25.49558282,2022-09-03 11:42:29.000,2022-09-03 11:44:09.000,20~23
521,20220903,635,0,818920206,123642385,563723,103.80828522|25.47402888,103.80494204|25.478044,2022-09-03 11:42:34.000,2022-09-03 11:54:06.000,20~23
522,20220903,635,0,818914275,123642397,563723,103.80824693|25.474029,103.80495036|25.478039,2022-09-03 11:42:42.000,2022-09-03 11:54:20.000,20~23
523,20220903,635,0,818912619,123642402,835652,103.80367736|25.51175999,103.80489138|25.50864604,2022-09-03 11:42:49.000,2022-09-03 11:46:23.000,20~23
524,20220903,635,0,818914650,123642405,563723,103.80792561|25.47375336,103.80494371|25.47800846,2022-09-03 11:42:50.000,2022-09-03 11:54:27.000,20~23
525,20220903,635,0,816153002,123642419,563723,103.80826856|25.47398061,103.80498031|25.47804344,2022-09-03 11:42:58.000,2022-09-03 11:54:34.000,20~23
526,20220903,635,0,816031992,123642476,165096,103.8010389|25.53164141,103.80104396|25.53129324,2022-09-03 11:43:47.000,2022-09-03 11:44:34.000,20~23
527,20220903,635,0,815615171,123642498,637208,103.80415448|25.51029946,103.80508424|25.50877591,2022-09-03 11:44:05.000,2022-09-03 11:45:47.000,20~23
528,20220903,635,0,816340709,123642589,165096,103.80132988|25.53149234,103.80100905|25.53130812,2022-09-03 11:45:13.000,2022-09-03 11:45:53.000,20~23
529,20220903,635,0,818914992,123642667,613062,103.80343278|25.51364036,103.80299648|25.51242939,2022-09-03 11:46:03.000,2022-09-03 11:47:30.000,20~23
530,20220903,635,0,818914929,123642688,553035,103.79507571|25.49643507,103.79526237|25.49761924,2022-09-03 11:46:24.000,2022-09-03 11:48:13.000,20~23
531,20220903,635,0,818920210,123642714,165096,103.80138143|25.53145084,103.80107389|25.53130555,2022-09-03 11:46:48.000,2022-09-03 11:47:41.000,20~23
532,20220903,635,0,816032726,123642765,737564,103.80462108|25.50945671,103.8036961|25.51128861,2022-09-03 11:47:25.000,2022-09-03 11:50:34.000,20~23
533,20220903,635,0,818916952,123642846,165096,103.80137644|25.53147137,103.80107721|25.53130001,2022-09-03 11:48:26.000,2022-09-03 11:49:15.000,20~23
534,20220903,635,0,815617912,123642961,165096,103.80127501|25.53150385,103.80102567|25.53131484,2022-09-03 11:49:56.000,2022-09-03 11:50:38.000,20~23
535,20220903,635,0,818916476,123642964,691047,103.80342443|25.51368089,103.80200365|25.51430427,2022-09-03 11:49:59.000,2022-09-03 11:51:51.000,20~23
536,20220903,635,0,818917497,123643047,738310,103.80393076|25.51115718,103.80297454|25.51460314,2022-09-03 11:50:53.000,2022-09-03 11:55:01.000,20~23
537,20220903,635,0,818916515,123643076,690952,103.79538928|25.49684896,103.79491984|25.49803687,2022-09-03 11:51:09.000,2022-09-03 11:52:46.000,20~23
538,20220903,635,0,818911440,123643104,165096,103.80140304|25.5314559,103.80102235|25.53129984,2022-09-03 11:51:22.000,2022-09-03 11:52:05.000,20~23
539,20220903,635,0,817232771,123643209,165096,103.80127335|25.53151384,103.8010423|25.53129712,2022-09-03 11:52:44.000,2022-09-03 11:53:42.000,20~23
540,20220903,635,0,818918406,123643381,165096,103.80140305|25.5314409,103.80101403|25.53132369,2022-09-03 11:54:32.000,2022-09-03 11:55:21.000,20~23
541,20220903,635,0,818915515,123643513,165096,103.80139972|25.53144478,103.80100572|25.53132311,2022-09-03 11:56:09.000,2022-09-03 11:56:46.000,20~23
542,20220903,635,0,818918645,123643624,165977,103.80343275|25.51367756,103.80393968|25.5105281,2022-09-03 11:57:43.000,2022-09-03 11:59:42.000,20~23
543,20220903,635,0,818919962,123643629,553035,103.79535113|25.49678925,103.7951875|25.49776192,2022-09-03 11:57:45.000,2022-09-03 11:58:58.000,20~23
544,20220903,635,0,816710001,123625927,0,103.79170337|25.50331734,103.79287303|25.50250432,2022-09-03 09:01:18.000,2022-09-03 10:02:00.000,20~23
545,20220903,635,0,818814215,123629441,637030,103.82912106|25.51927222,103.82905167|25.51071659,2022-09-03 09:35:01.000,2022-09-03 10:00:43.000,20~23
546,20220903,635,0,818916929,123629471,166918,103.82911271|25.51926958,103.8290383|25.51073681,2022-09-03 09:35:16.000,2022-09-03 10:01:34.000,20~23
547,20220903,635,0,818918492,123629492,166918,103.8290426|25.51924523,103.82903333|25.5106958,2022-09-03 09:35:28.000,2022-09-03 10:01:27.000,20~23
548,20220903,635,0,816124661,123629517,166918,103.82907764|25.51927795,103.82905501|25.51071709,2022-09-03 09:35:40.000,2022-09-03 10:01:18.000,20~23
549,20220903,635,0,816718499,123629531,166918,103.82913779|25.51922085,103.82901163|25.51068451,2022-09-03 09:35:52.000,2022-09-03 10:00:48.000,20~23
550,20220903,635,0,815637641,123629542,166918,103.82908603|25.5192245,103.82903834|25.51069516,2022-09-03 09:36:02.000,2022-09-03 10:00:53.000,20~23
551,20220903,635,0,818919159,123629569,166918,103.82905598|25.51921557,103.82907673|25.51070673,2022-09-03 09:36:23.000,2022-09-03 10:01:00.000,20~23
552,20220903,635,0,817217649,123629597,166918,103.8290777|25.51920355,103.82903329|25.51073689,2022-09-03 09:36:40.000,2022-09-03 10:01:05.000,20~23
553,20220903,635,0,818917190,123629620,166918,103.8290359|25.51927533,103.82906335|25.51072861,2022-09-03 09:36:53.000,2022-09-03 10:01:12.000,20~23
554,20220903,635,0,815615764,123629647,166918,103.82900418|25.51926753,103.82899167|25.51060989,2022-09-03 09:37:07.000,2022-09-03 10:01:22.000,20~23
555,20220903,635,0,818915952,123630559,737131,103.82623326|25.52096927,103.80998518|25.49127809,2022-09-03 09:46:44.000,2022-09-03 10:10:29.000,20~23
556,20220903,635,0,818918455,123630577,737131,103.82642855|25.52099894,103.81002015|25.49127737,2022-09-03 09:46:51.000,2022-09-03 10:10:23.000,20~23
557,20220903,635,0,818915754,123630591,737131,103.82644356|25.52101702,103.80998853|25.49124753,2022-09-03 09:46:59.000,2022-09-03 10:10:18.000,20~23
558,20220903,635,0,816020529,123630605,737131,103.82642344|25.52114061,103.80998019|25.49126256,2022-09-03 09:47:07.000,2022-09-03 10:10:13.000,20~23
559,20220903,635,0,818913606,123630621,737131,103.82638844|25.52105954,103.80996687|25.49126762,2022-09-03 09:47:14.000,2022-09-03 10:10:08.000,20~23
560,20220903,635,0,818914606,123630632,737131,103.82628164|25.52101959,103.81004512|25.4912828,2022-09-03 09:47:20.000,2022-09-03 10:10:02.000,20~23
561,20220903,635,0,816153011,123630645,737131,103.82633332|25.52111206,103.8099885|25.4912864,2022-09-03 09:47:26.000,2022-09-03 10:09:57.000,20~23
562,20220903,635,0,818914254,123630652,690812,103.82791082|25.5189532,103.82788071|25.51903976,2022-09-03 09:47:31.000,2022-09-03 10:09:49.000,20~23
563,20220903,635,0,815847117,123630710,737131,103.82628658|25.5211128,103.80996684|25.4913076,2022-09-03 09:48:17.000,2022-09-03 10:09:41.000,20~23
564,20220903,635,0,818813106,123631102,737131,103.82633345|25.52091938,103.80996688|25.49125318,2022-09-03 09:51:54.000,2022-09-03 10:09:32.000,20~23
565,20220903,635,0,817121542,123631381,175487,103.76587121|25.52762913,103.77463541|25.52209202,2022-09-03 09:54:28.000,2022-09-03 10:09:41.000,20~23
566,20220903,635,0,818813520,123631395,737159,103.76583802|25.52757537,103.77466692|25.52211917,2022-09-03 09:54:35.000,2022-09-03 10:10:19.000,20~23
567,20220903,635,0,815617004,123631401,592725,103.82998186|25.54796198,103.82406679|25.53183678,2022-09-03 09:54:39.000,2022-09-03 10:15:25.000,20~23
568,20220903,635,0,818915772,123631413,690209,103.76584628|25.52767988,103.77465696|25.5221229,2022-09-03 09:54:47.000,2022-09-03 10:10:15.000,20~23
569,20220903,635,0,818915612,123631418,592725,103.8300119|25.54793147,103.82407847|25.53187049,2022-09-03 09:54:50.000,2022-09-03 10:14:56.000,20~23
570,20220903,635,0,818915140,123631421,690209,103.76591107|25.52763578,103.77463044|25.5220825,2022-09-03 09:54:51.000,2022-09-03 10:10:02.000,20~23
571,20220903,635,0,815848515,123631436,737159,103.76591439|25.52763638,103.77465371|25.52201123,2022-09-03 09:54:57.000,2022-09-03 10:09:49.000,20~23
572,20220903,635,0,818919751,123631442,592725,103.83001192|25.54796425,103.82400838|25.53185931,2022-09-03 09:55:00.000,2022-09-03 10:14:50.000,20~23
573,20220903,635,0,818913544,123631456,737159,103.76590276|25.52766288,103.77465364|25.52211951,2022-09-03 09:55:08.000,2022-09-03 10:09:45.000,20~23
574,20220903,635,0,815857169,123631461,592725,103.8300286|25.54793119,103.82405678|25.53185193,2022-09-03 09:55:10.000,2022-09-03 10:15:02.000,20~23
575,20220903,635,0,816732476,123631474,737159,103.76591605|25.5276414,103.77464867|25.52210722,2022-09-03 09:55:16.000,2022-09-03 10:09:53.000,20~23
576,20220903,635,0,815614769,123631487,592725,103.83013212|25.54791219,103.82404843|25.53184427,2022-09-03 09:55:21.000,2022-09-03 10:14:18.000,20~23
577,20220903,635,0,815848604,123631488,690209,103.76586788|25.52765352,103.77464536|25.5220894,2022-09-03 09:55:21.000,2022-09-03 10:10:07.000,20~23
578,20220903,635,0,815854944,123631501,690209,103.76585956|25.52770005,103.77468351|25.52212331,2022-09-03 09:55:26.000,2022-09-03 10:09:58.000,20~23
579,20220903,635,0,816717917,123631514,690209,103.76592767|25.52766322,103.77465699|25.52207403,2022-09-03 09:55:30.000,2022-09-03 10:10:11.000,20~23
580,20220903,635,0,818920241,123631521,592725,103.8301488|25.54789412,103.82409515|25.531908,2022-09-03 09:55:32.000,2022-09-03 10:14:43.000,20~23
581,20220903,635,0,818915175,123631523,593360,103.79517145|25.49712546,103.80054419|25.49642829,2022-09-03 09:55:33.000,2022-09-03 10:00:21.000,20~23
582,20220903,635,0,816041246,123631546,592725,103.83010539|25.54789154,103.82402673|25.53186403,2022-09-03 09:55:42.000,2022-09-03 10:14:31.000,20~23
583,20220903,635,0,818919956,123631574,592725,103.83012712|25.54792949,103.82403008|25.531819,2022-09-03 09:55:57.000,2022-09-03 10:15:14.000,20~23
584,20220903,635,0,816143004,123631603,592725,103.83016222|25.54797999,103.82408347|25.53189651,2022-09-03 09:56:11.000,2022-09-03 10:15:07.000,20~23
585,20220903,635,0,816730240,123631620,592725,103.83014381|25.54791754,103.82407846|25.53191158,2022-09-03 09:56:21.000,2022-09-03 10:15:19.000,20~23
586,20220903,635,0,816032646,123631776,561539,103.82013136|25.48974807,103.80988692|25.4912952,2022-09-03 09:58:02.000,2022-09-03 10:19:19.000,20~23
587,20220903,635,0,815620711,123631802,561539,103.82008456|25.48983868,103.80991184|25.49127127,2022-09-03 09:58:18.000,2022-09-03 10:19:31.000,20~23
588,20220903,635,0,815614766,123631813,553035,103.79540416|25.49692126,103.79522747|25.49764285,2022-09-03 09:58:24.000,2022-09-03 10:00:01.000,20~23
589,20220903,635,0,817122024,123631824,563240,103.78498741|25.50757995,103.79439129|25.50204037,2022-09-03 09:58:32.000,2022-09-03 10:13:00.000,20~23
590,20220903,635,0,818917747,123631842,563240,103.7849626|25.50750132,103.794368|25.50208848,2022-09-03 09:58:43.000,2022-09-03 10:12:51.000,20~23
591,20220903,635,0,816021902,123631869,563240,103.78494925|25.50757665,103.79434813|25.50202501,2022-09-03 09:58:58.000,2022-09-03 10:11:53.000,20~23
592,20220903,635,0,816153501,123631884,563240,103.78497583|25.50755314,103.79438133|25.50204306,2022-09-03 09:59:10.000,2022-09-03 10:11:43.000,20~23
593,20220903,635,0,818814202,123631893,635185,103.81659361|25.48820082,103.81003139|25.49187425,2022-09-03 09:59:16.000,2022-09-03 10:20:39.000,20~23
594,20220903,635,0,818918526,123631900,563240,103.78493266|25.50757975,103.79447426|25.5021188,2022-09-03 09:59:22.000,2022-09-03 10:10:48.000,20~23
595,20220903,635,0,818911001,123631912,165811,103.73429342|25.52155718,103.74846153|25.52450893,2022-09-03 09:59:30.000,2022-09-03 10:18:06.000,20~23
596,20220903,635,0,818914720,123631914,563240,103.78493595|25.50760923,103.79450416|25.50211238,2022-09-03 09:59:31.000,2022-09-03 10:10:25.000,20~23
597,20220903,635,0,816031965,123631920,561539,103.82043154|25.48986758,103.80996685|25.4912865,2022-09-03 09:59:35.000,2022-09-03 10:19:38.000,20~23
598,20220903,635,0,818915797,123631933,165811,103.73436195|25.52164597,103.74847487|25.52449785,2022-09-03 09:59:45.000,2022-09-03 10:18:12.000,20~23
599,20220903,635,0,816719271,123631953,561539,103.82042|25.48963617,103.80986026|25.4913203,2022-09-03 09:59:54.000,2022-09-03 10:19:45.000,20~23
600,20220903,635,0,815619662,123631963,637189,103.8169073|25.48772397,103.81003967|25.49193029,2022-09-03 10:00:02.000,2022-09-03 10:20:25.000,20~23
601,20220903,635,0,816024562,123631965,165811,103.73429671|25.52164655,103.7484782|25.52449785,2022-09-03 10:00:03.000,2022-09-03 10:18:19.000,20~23
602,20220903,635,0,818916469,123631973,637189,103.81656883|25.48778125,103.81000141|25.49187439,2022-09-03 10:00:07.000,2022-09-03 10:20:18.000,20~23
603,20220903,635,0,818910545,123631987,637189,103.81678894|25.48770074,103.81003633|25.4919553,2022-09-03 10:00:15.000,2022-09-03 10:20:10.000,20~23
604,20220903,635,0,815622054,123632005,165811,103.7344105|25.52157058,103.7484582|25.52450059,2022-09-03 10:00:33.000,2022-09-03 10:18:25.000,20~23
605,20220903,635,0,818913047,123632017,835652,103.80351593|25.51186201,103.80478828|25.50859553,2022-09-03 10:00:47.000,2022-09-03 10:02:39.000,20~23
606,20220903,635,0,818913022,123632021,637982,103.80407641|25.51018004,103.8028951|25.51235539,2022-09-03 10:00:54.000,2022-09-03 10:03:41.000,20~23
607,20220903,635,0,817121259,123632051,563240,103.78489453|25.50754258,103.79445439|25.50205922,2022-09-03 10:01:07.000,2022-09-03 10:10:15.000,20~23
608,20220903,635,0,818917015,123632061,165811,103.73431513|25.52162362,103.74845653|25.52449448,2022-09-03 10:01:12.000,2022-09-03 10:18:32.000,20~23
609,20220903,635,0,815625972,123632089,563240,103.7848763|25.50752733,103.79446759|25.50214928,2022-09-03 10:01:24.000,2022-09-03 10:10:06.000,20~23
610,20220903,635,0,816024975,123632122,563240,103.78495423|25.50757616,103.79448425|25.5020889,2022-09-03 10:01:42.000,2022-09-03 10:08:55.000,20~23
611,20220903,635,0,818914145,123632208,563240,103.78494093|25.50760152,103.79447935|25.50200557,2022-09-03 10:02:38.000,2022-09-03 10:08:33.000,20~23
612,20220903,635,0,815639490,123632226,635185,103.816749|25.48757232,103.81002802|25.4919309,2022-09-03 10:02:46.000,2022-09-03 10:20:00.000,20~23
613,20220903,635,0,818915492,123641665,565712,103.76500765|25.52382264,103.75123804|25.5243527,2022-09-03 11:34:18.000,2022-09-03 11:51:31.000,20~23
614,20220903,635,0,816110066,123632237,561539,103.82312282|25.48967526,103.80986857|25.4913347,2022-09-03 10:02:49.000,2022-09-03 10:20:29.000,20~23
615,20220903,635,0,816719616,123632257,636603,103.79526968|25.49685303,103.79466456|25.49552889,2022-09-03 10:02:58.000,2022-09-03 10:04:59.000,20~23
616,20220903,635,0,815619207,123632319,635185,103.8167159|25.48711285,103.810053|25.49192579,2022-09-03 10:03:32.000,2022-09-03 10:19:54.000,20~23
617,20220903,635,0,815614660,123632331,561539,103.82317623|25.48966894,103.80990852|25.49135673,2022-09-03 10:03:39.000,2022-09-03 10:20:22.000,20~23
618,20220903,635,0,816124714,123632344,561539,103.82319626|25.48966255,103.80998518|25.4912742,2022-09-03 10:03:46.000,2022-09-03 10:20:15.000,20~23
619,20220903,635,0,818914410,123632356,561539,103.82323461|25.48970975,103.80989356|25.49132015,2022-09-03 10:03:55.000,2022-09-03 10:20:08.000,20~23
620,20220903,635,0,817217625,123632368,561539,103.82317956|25.48968056,103.80990024|25.49129514,2022-09-03 10:04:03.000,2022-09-03 10:20:01.000,20~23
621,20220903,635,0,818913111,123632460,165811,103.73440877|25.52166777,103.74846987|25.52448895,2022-09-03 10:04:52.000,2022-09-03 10:18:43.000,20~23
622,20220903,635,0,817122726,123632481,737321,103.80334737|25.51247481,103.80472447|25.50920741,2022-09-03 10:05:05.000,2022-09-03 10:08:06.000,20~23
623,20220903,635,0,817227092,123632527,165811,103.73440035|25.52174891,103.74849654|25.52449789,2022-09-03 10:05:28.000,2022-09-03 10:18:50.000,20~23
624,20220903,635,0,818812709,123632585,622986,103.8027982|25.49069698,103.80452535|25.49216613,2022-09-03 10:06:01.000,2022-09-03 10:13:08.000,20~23
625,20220903,635,0,818913746,123632623,622986,103.80298614|25.49067617,103.80454863|25.49217779,2022-09-03 10:06:19.000,2022-09-03 10:13:18.000,20~23
626,20220903,635,0,818916112,123632668,561534,103.81698042|25.48816692,103.80982658|25.49185131,2022-09-03 10:06:47.000,2022-09-03 10:18:49.000,20~23
627,20220903,635,0,818913494,123632679,553035,103.79519336|25.49675804,103.79528396|25.49761663,2022-09-03 10:06:53.000,2022-09-03 10:08:25.000,20~23
628,20220903,635,0,818918496,123632682,690355,103.81697209|25.48814312,103.80991152|25.4918326,2022-09-03 10:06:55.000,2022-09-03 10:18:39.000,20~23
629,20220903,635,0,817123676,123632719,738310,103.80389626|25.51071068,103.80300446|25.51462425,2022-09-03 10:07:18.000,2022-09-03 10:09:16.000,20~23
630,20220903,635,0,818917047,123632749,561539,103.82077901|25.49162452,103.80996018|25.49130097,2022-09-03 10:07:34.000,2022-09-03 10:19:54.000,20~23
631,20220903,635,0,818911954,123632769,561534,103.81735372|25.48847234,103.80986986|25.49187777,2022-09-03 10:07:45.000,2022-09-03 10:18:25.000,20~23
632,20220903,635,0,818914954,123632903,165957,103.80444104|25.50984314,103.80374221|25.51177837,2022-09-03 10:09:07.000,2022-09-03 10:10:41.000,20~23
633,20220903,635,0,815616144,123632935,165096,103.80374368|25.52864296,103.80100406|25.53130811,2022-09-03 10:09:32.000,2022-09-03 10:12:26.000,20~23
634,20220903,635,0,815617015,123632950,175678,103.73756623|25.52691756,103.74648984|25.53079872,2022-09-03 10:09:40.000,2022-09-03 10:32:53.000,20~23
635,20220903,635,0,817228725,123632998,561609,103.79192116|25.51516851,103.78853294|25.51741955,2022-09-03 10:10:09.000,2022-09-03 10:30:50.000,20~23
636,20220903,635,0,818913564,123633007,561609,103.7919427|25.51522147,103.78855453|25.5174076,2022-09-03 10:10:16.000,2022-09-03 10:30:56.000,20~23
637,20220903,635,0,815637041,123633012,561609,103.79186972|25.51513745,103.78858111|25.51737127,2022-09-03 10:10:23.000,2022-09-03 10:31:03.000,20~23
638,20220903,635,0,816710171,123633016,561534,103.81575829|25.48843157,103.80985657|25.49182952,2022-09-03 10:10:24.000,2022-09-03 10:18:18.000,20~23
639,20220903,635,0,818910654,123633027,561609,103.79196092|25.5152633,103.78854291|25.51740801,2022-09-03 10:10:29.000,2022-09-03 10:31:09.000,20~23
640,20220903,635,0,818912971,123633039,561609,103.7919859|25.51518027,103.78856782|25.51739332,2022-09-03 10:10:35.000,2022-09-03 10:31:15.000,20~23
641,20220903,635,0,816029929,123633047,561609,103.79200748|25.51518381,103.78850807|25.51738593,2022-09-03 10:10:40.000,2022-09-03 10:31:21.000,20~23
642,20220903,635,0,815848020,123633068,165977,103.80330807|25.51360524,103.80387972|25.51061135,2022-09-03 10:10:51.000,2022-09-03 10:13:08.000,20~23
643,20220903,635,0,818912945,123633092,175678,103.73624249|25.5262289,103.74645648|25.53080592,2022-09-03 10:11:06.000,2022-09-03 10:32:58.000,20~23
644,20220903,635,0,816725724,123633100,637208,103.80360386|25.51210195,103.80494778|25.50881704,2022-09-03 10:11:13.000,2022-09-03 10:13:42.000,20~23
645,20220903,635,0,818917450,123633122,553037,103.79533771|25.49693574,103.79492821|25.49796476,2022-09-03 10:11:25.000,2022-09-03 10:13:11.000,20~23
646,20220903,635,0,818920024,123633297,175678,103.73601515|25.5260968,103.74649818|25.53079372,2022-09-03 10:13:02.000,2022-09-03 10:33:03.000,20~23
647,20220903,635,0,816733166,123633314,165096,103.80130826|25.53151116,103.80100904|25.53134144,2022-09-03 10:13:10.000,2022-09-03 10:13:55.000,20~23
648,20220903,635,0,815854941,123633322,175678,103.73598172|25.52606597,103.74648317|25.53077928,2022-09-03 10:13:14.000,2022-09-03 10:33:08.000,20~23
